Date,Ticker,Open,High,Low,Close,Volume
2025-10-30 17:30:00+00:00,NFLX,1097.6099853515625,1102.3199462890625,1096.4344482421875,1100.4974365234375,163544
2025-10-30 18:30:00+00:00,AAPL,271.760009765625,272.00799560546875,270.9949951171875,271.3399963378906,3831349
2025-10-30 18:30:00+00:00,AMZN,225.10000610351562,225.44500732421875,223.9499969482422,224.39100646972656,6784964
2025-10-30 18:30:00+00:00,GOOG,284.07000732421875,284.82000732421875,282.760009765625,284.1390075683594,1818799
2025-10-30 18:30:00+00:00,META,668.9254760742188,669.989990234375,664.094970703125,667.6400146484375,4213174
2025-10-30 18:30:00+00:00,NFLX,1100.135009765625,1100.8199462890625,1092.3050537109375,1092.5899658203125,184197
2025-10-30 19:30:00+00:00,AAPL,271.3399963378906,271.6700134277344,271.04998779296875,271.2900085449219,5177440
2025-10-30 19:30:00+00:00,AMZN,224.39999389648438,225.0800018310547,222.75,222.77000427246094,29416474
2025-10-30 19:30:00+00:00,GOOG,284.1099853515625,284.40899658203125,280.94000244140625,281.82000732421875,3125271
2025-10-30 19:30:00+00:00,META,667.75,671.5499877929688,665.3400268554688,666.1199951171875,3587126
2025-10-30 19:30:00+00:00,NFLX,1092.60498046875,1094.0999755859375,1088.1099853515625,1088.9310302734375,346801
2025-10-31 13:30:00+00:00,AAPL,276.989990234375,277.32000732421875,269.1600036621094,270.3800048828125,17228178
2025-10-31 13:30:00+00:00,AMZN,250.1999969482422,250.5,245.39999389648438,246.5500030517578,48342440
2025-10-31 13:30:00+00:00,GOOG,283.2049865722656,286.2850036621094,277.52301025390625,278.8999938964844,6316597
2025-10-31 13:30:00+00:00,META,674.6699829101562,674.8900146484375,654.27001953125,657.9949951171875,9547884
2025-10-31 13:30:00+00:00,NFLX,1105.3900146484375,1128.8699951171875,1101.97998046875,1124.949951171875,1463535
2025-10-31 14:30:00+00:00,AAPL,270.42999267578125,271.5599060058594,270.10009765625,271.29998779296875,4595066
2025-10-31 14:30:00+00:00,AMZN,246.57000732421875,247.97999572753906,245.1199951171875,247.7899932861328,13559788
2025-10-31 14:30:00+00:00,GOOG,278.8500061035156,282.80999755859375,278.70001220703125,281.2699890136719,2732662
2025-10-31 14:30:00+00:00,META,658.1099853515625,660.39990234375,653.155029296875,656.47998046875,4172293
2025-10-31 14:30:00+00:00,NFLX,1124.9114990234375,1134.8800048828125,1124.9114990234375,1129.58544921875,695053
2025-10-31 15:30:00+00:00,AAPL,271.2998962402344,272.8584899902344,270.2200012207031,272.43499755859375,4301242
2025-10-31 15:30:00+00:00,AMZN,247.8000030517578,249.0,244.67010498046875,245.8000030517578,11066498
2025-10-31 15:30:00+00:00,GOOG,281.30999755859375,282.07000732421875,278.80999755859375,279.4100036621094,1997842
2025-10-31 15:30:00+00:00,META,656.489990234375,658.0850219726562,650.0,652.0,4158689
2025-10-31 15:30:00+00:00,NFLX,1129.9000244140625,1132.344970703125,1123.10009765625,1124.25,468438
2025-10-31 16:30:00+00:00,AAPL,272.42999267578125,273.1700134277344,270.1499938964844,270.3487854003906,4005527
2025-10-31 16:30:00+00:00,AMZN,245.80999755859375,246.6486053466797,244.82009887695312,246.02499389648438,6007713
2025-10-31 16:30:00+00:00,GOOG,279.42999267578125,281.3299865722656,279.30999755859375,280.3399963378906,1704291
2025-10-31 16:30:00+00:00,META,651.9299926757812,655.0,650.72998046875,652.989990234375,3065742
2025-10-31 16:30:00+00:00,NFLX,1124.3699951171875,1127.75,1121.5201416015625,1124.2149658203125,301644
2025-10-31 17:30:00+00:00,AAPL,270.3299865722656,272.0599060058594,270.1099853515625,271.80999755859375,2396660
2025-10-31 17:30:00+00:00,AMZN,246.0399932861328,247.7899932861328,245.72999572753906,247.60000610351562,5345680
2025-10-31 17:30:00+00:00,GOOG,280.30999755859375,282.1099853515625,280.1700134277344,280.79998779296875,1602420
2025-10-31 17:30:00+00:00,META,652.989990234375,654.97998046875,647.0999755859375,648.2730102539062,3990376
2025-10-31 17:30:00+00:00,NFLX,1124.6300048828125,1125.1300048828125,1118.31005859375,1119.260009765625,260275
2025-10-31 18:30:00+00:00,AAPL,271.7900085449219,272.17498779296875,271.2699890136719,272.1050109863281,2901733
2025-10-31 18:30:00+00:00,AMZN,247.60000610351562,247.94000244140625,246.02000427246094,246.85220336914062,5847955
2025-10-31 18:30:00+00:00,GOOG,280.7699890136719,281.5899963378906,279.2900085449219,281.45001220703125,1587149
2025-10-31 18:30:00+00:00,META,648.14501953125,652.4000244140625,645.573486328125,652.2899780273438,4285502
2025-10-31 18:30:00+00:00,NFLX,1118.9300537109375,1124.7099609375,1117.300048828125,1124.030029296875,344821
2025-10-31 19:30:00+00:00,AAPL,272.1300048828125,272.6499938964844,269.9599914550781,270.25,6601078
2025-10-31 19:30:00+00:00,AMZN,246.8300018310547,247.5,243.97999572753906,244.22000122070312,23315598
2025-10-31 19:30:00+00:00,GOOG,281.4700012207031,282.57000732421875,281.29998779296875,281.9200134277344,2255868
2025-10-31 19:30:00+00:00,META,652.2899780273438,652.3480224609375,647.590087890625,648.3400268554688,3208958
2025-10-31 19:30:00+00:00,NFLX,1124.1180419921875,1124.2242431640625,1117.3800048828125,1118.8599853515625,545969
2025-11-03 14:30:00+00:00,AAPL,270.4200134277344,270.7799987792969,266.25,267.6300048828125,10223517
2025-11-03 14:30:00+00:00,AMZN,255.63999938964844,258.6000061035156,254.5574951171875,255.33999633789062,26213930
2025-11-03 14:30:00+00:00,GOOG,282.4700012207031,283.3500061035156,280.375,283.1099853515625,4971493
2025-11-03 14:30:00+00:00,META,656.0,659.3298950195312,647.2100219726562,648.506591796875,6069693
2025-11-03 14:30:00+00:00,NFLX,1133.0999755859375,1133.5,1098.949951171875,1099.6817626953125,989317
2025-11-03 15:30:00+00:00,AAPL,267.6400146484375,268.2799987792969,266.5,266.6400146484375,3102546
2025-11-03 15:30:00+00:00,AMZN,255.33999633789062,256.8599853515625,254.99000549316406,255.4600067138672,8062082
2025-11-03 15:30:00+00:00,GOOG,283.0799865722656,283.8800048828125,281.80999755859375,282.94000244140625,1577709
2025-11-03 15:30:00+00:00,META,648.5050048828125,652.5800170898438,646.0126953125,649.875,2263349
2025-11-03 15:30:00+00:00,NFLX,1099.532470703125,1103.48095703125,1079.3199462890625,1080.43994140625,785387
2025-11-03 16:30:00+00:00,AAPL,266.659912109375,268.1499938964844,266.5223083496094,267.5350036621094,2821699
2025-11-03 16:30:00+00:00,AMZN,255.4550018310547,256.44000244140625,253.89999389648438,256.01031494140625,5726412
2025-11-03 16:30:00+00:00,GOOG,282.9700012207031,284.1000061035156,282.739990234375,282.8399963378906,1006362
2025-11-03 16:30:00+00:00,META,649.8499755859375,653.0,649.27001953125,650.1699829101562,1443661
2025-11-03 16:30:00+00:00,NFLX,1079.9599609375,1089.989990234375,1075.1500244140625,1089.8499755859375,595383
2025-11-03 17:30:00+00:00,AAPL,267.5199890136719,268.0,267.25,267.6780090332031,2034109
2025-11-03 17:30:00+00:00,AMZN,256.0262145996094,257.1700134277344,255.8135986328125,256.510009765625,4362482
2025-11-03 17:30:00+00:00,GOOG,282.75,283.67999267578125,282.3450012207031,282.7099914550781,897827
2025-11-03 17:30:00+00:00,META,650.1699829101562,650.9299926757812,643.0,644.1400146484375,2972799
2025-11-03 17:30:00+00:00,NFLX,1089.7049560546875,1094.6700439453125,1088.6800537109375,1093.52001953125,310840
2025-11-03 18:30:00+00:00,AAPL,267.70989990234375,268.6199951171875,267.30999755859375,267.30999755859375,2075268
2025-11-03 18:30:00+00:00,AMZN,256.510009765625,256.5849914550781,254.72000122070312,255.06500244140625,3903743
2025-11-03 18:30:00+00:00,GOOG,282.7049865722656,283.875,282.56500244140625,283.29998779296875,1014491
2025-11-03 18:30:00+00:00,META,644.0501098632812,646.0,641.5599975585938,644.4600219726562,2232166
2025-11-03 18:30:00+00:00,NFLX,1093.8099365234375,1096.8399658203125,1092.508056640625,1095.800048828125,261430
2025-11-03 19:30:00+00:00,AAPL,267.32000732421875,267.7900085449219,266.9100036621094,267.6199951171875,2243434
2025-11-03 19:30:00+00:00,AMZN,255.06500244140625,256.0299987792969,254.07000732421875,254.8699951171875,4161677
2025-11-03 19:30:00+00:00,GOOG,283.29998779296875,285.94000244140625,283.2900085449219,285.1099853515625,1353842
2025-11-03 19:30:00+00:00,META,644.4600219726562,646.280029296875,641.7700805664062,642.3699951171875,1730255
2025-11-03 19:30:00+00:00,NFLX,1095.52001953125,1099.699951171875,1092.6600341796875,1099.25,238988
2025-11-03 20:30:00+00:00,AAPL,267.6300048828125,269.1099853515625,267.4599914550781,269.05999755859375,3383138
2025-11-03 20:30:00+00:00,AMZN,254.8699951171875,255.27999877929688,252.89999389648438,254.05999755859375,4190135
2025-11-03 20:30:00+00:00,GOOG,285.1400146484375,285.1679992675781,283.6499938964844,284.25,1168232
2025-11-03 20:30:00+00:00,META,642.3699951171875,642.760009765625,636.2100219726562,637.719970703125,2642789
2025-11-03 20:30:00+00:00,NFLX,1099.239990234375,1100.300048828125,1096.074951171875,1099.5699462890625,281103
2025-11-04 14:30:00+00:00,AAPL,268.24249267578125,269.5899963378906,267.614990234375,268.42999267578125,9645778
2025-11-04 14:30:00+00:00,AMZN,250.3800048828125,255.44000244140625,249.6501007080078,253.38999938964844,10799520
2025-11-04 14:30:00+00:00,GOOG,277.07000732421875,281.07501220703125,276.875,280.2699890136719,3778209
2025-11-04 14:30:00+00:00,META,628.0399780273438,641.7399291992188,626.469970703125,635.3557739257812,5424088
2025-11-04 14:30:00+00:00,NFLX,1099.2850341796875,1104.599853515625,1089.219970703125,1098.31396484375,626099
2025-11-04 15:30:00+00:00,AAPL,268.42999267578125,271.0,267.7099914550781,270.6099853515625,3278354
2025-11-04 15:30:00+00:00,AMZN,253.3699951171875,253.56500244140625,251.8800048828125,252.44009399414062,4292114
2025-11-04 15:30:00+00:00,GOOG,280.2204895019531,281.8335876464844,279.13739013671875,279.3760986328125,1285824
2025-11-04 15:30:00+00:00,META,635.27001953125,638.7999877929688,628.3900756835938,631.97998046875,2766300
2025-11-04 15:30:00+00:00,NFLX,1098.2099609375,1103.5,1091.699951171875,1092.5550537109375,300006
2025-11-04 16:30:00+00:00,AAPL,270.6400146484375,271.4859924316406,268.9800109863281,270.010009765625,3846826
2025-11-04 16:30:00+00:00,AMZN,252.42999267578125,252.53509521484375,250.3300018310547,250.9550018310547,2839567
2025-11-04 16:30:00+00:00,GOOG,279.2300109863281,279.54998779296875,277.5924987792969,278.25,1038904
2025-11-04 16:30:00+00:00,META,631.9920043945312,633.4500122070312,630.3300170898438,631.5449829101562,1369778
2025-11-04 16:30:00+00:00,NFLX,1092.3599853515625,1096.719970703125,1091.1099853515625,1095.0699462890625,226854
2025-11-04 17:30:00+00:00,AAPL,270.0050048828125,270.92999267578125,269.8900146484375,270.6383972167969,2072453
2025-11-04 17:30:00+00:00,AMZN,250.92999267578125,251.25,249.5,249.8699951171875,2541109
2025-11-04 17:30:00+00:00,GOOG,278.239990234375,278.4100036621094,277.2699890136719,277.45001220703125,932536
2025-11-04 17:30:00+00:00,META,631.5250244140625,631.7449951171875,627.5999755859375,629.4317016601562,1455797
2025-11-04 17:30:00+00:00,NFLX,1095.010009765625,1095.7740478515625,1090.762451171875,1092.719970703125,172470
2025-11-04 18:30:00+00:00,AAPL,270.6099853515625,270.82000732421875,269.8699951171875,270.5104064941406,2562532
2025-11-04 18:30:00+00:00,AMZN,249.85000610351562,250.3300018310547,249.3800048828125,249.75,2476098
2025-11-04 18:30:00+00:00,GOOG,277.4682922363281,279.1700134277344,277.3599853515625,278.67999267578125,964787
2025-11-04 18:30:00+00:00,META,629.4099731445312,632.7899780273438,629.3572998046875,630.2100219726562,1311694
2025-11-04 18:30:00+00:00,NFLX,1092.5400390625,1095.31005859375,1088.469970703125,1090.7249755859375,257143
2025-11-04 19:30:00+00:00,AAPL,270.5299987792969,270.6099853515625,269.28271484375,270.09051513671875,2594188
2025-11-04 19:30:00+00:00,AMZN,249.75999450683594,249.80029296875,248.86000061035156,249.42999267578125,2720927
2025-11-04 19:30:00+00:00,GOOG,278.6650085449219,278.7099914550781,277.3399963378906,277.8599853515625,968618
2025-11-04 19:30:00+00:00,META,630.2999877929688,630.8671875,627.22998046875,629.52001953125,1701854
2025-11-04 19:30:00+00:00,NFLX,1090.9100341796875,1091.699951171875,1086.6800537109375,1088.31005859375,290816
2025-11-04 20:30:00+00:00,AAPL,270.1000061035156,270.4049987792969,269.5,270.2099914550781,3522361
2025-11-04 20:30:00+00:00,AMZN,249.42999267578125,250.0800018310547,248.66000366210938,249.42999267578125,3662367
2025-11-04 20:30:00+00:00,GOOG,277.8500061035156,278.32879638671875,276.8689880371094,278.05999755859375,1520028
2025-11-04 20:30:00+00:00,META,629.469970703125,630.3900146484375,626.2800903320312,627.52001953125,2071666
2025-11-04 20:30:00+00:00,NFLX,1088.31005859375,1093.1600341796875,1087.3800048828125,1093.1500244140625,272686
2025-11-05 14:30:00+00:00,AAPL,268.5899963378906,269.58990478515625,266.92999267578125,269.0101013183594,7995553
2025-11-05 14:30:00+00:00,AMZN,248.80499267578125,249.24000549316406,246.16000366210938,248.60000610351562,6485371
2025-11-05 14:30:00+00:00,GOOG,279.3800048828125,285.41180419921875,277.8800048828125,283.7087097167969,3637033
2025-11-05 14:30:00+00:00,META,632.260009765625,637.9500122070312,626.5374755859375,637.405029296875,5471038
2025-11-05 14:30:00+00:00,NFLX,1084.93994140625,1088.3599853515625,1073.3701171875,1086.5450439453125,841952
2025-11-05 15:30:00+00:00,AAPL,268.989990234375,270.3800048828125,268.760009765625,270.2900085449219,2169435
2025-11-05 15:30:00+00:00,AMZN,248.58999633789062,249.17999267578125,247.71099853515625,249.10000610351562,2756468
2025-11-05 15:30:00+00:00,GOOG,283.69500732421875,284.82501220703125,282.6600036621094,283.9800109863281,1199056
2025-11-05 15:30:00+00:00,META,637.405029296875,639.2244873046875,634.17041015625,637.530029296875,1720907
2025-11-05 15:30:00+00:00,NFLX,1086.3900146484375,1090.199951171875,1084.104248046875,1089.074951171875,223480
2025-11-05 16:30:00+00:00,AAPL,270.2799987792969,270.4700012207031,269.5,269.9700012207031,1631841
2025-11-05 16:30:00+00:00,AMZN,249.08999633789062,249.85000610351562,248.67999267578125,249.80999755859375,2535880
2025-11-05 16:30:00+00:00,GOOG,284.0,285.30499267578125,283.32501220703125,283.5299987792969,1146936
2025-11-05 16:30:00+00:00,META,637.5444946289062,640.9500122070312,636.4500122070312,637.3350219726562,1304419
2025-11-05 16:30:00+00:00,NFLX,1089.1199951171875,1100.8199462890625,1085.0999755859375,1097.364990234375,402528
2025-11-05 17:30:00+00:00,AAPL,269.9700012207031,270.7900085449219,269.92999267578125,270.1199951171875,1426592
2025-11-05 17:30:00+00:00,AMZN,249.8000030517578,251.0,249.4949951171875,249.97000122070312,2539301
2025-11-05 17:30:00+00:00,GOOG,283.5799865722656,283.9547119140625,283.1099853515625,283.864013671875,816093
2025-11-05 17:30:00+00:00,META,637.260009765625,642.030029296875,637.1599731445312,641.4099731445312,970573
2025-11-05 17:30:00+00:00,NFLX,1097.364990234375,1099.6099853515625,1089.6500244140625,1092.6600341796875,215834
2025-11-05 18:30:00+00:00,AAPL,270.1099853515625,271.70001220703125,269.7699890136719,270.42999267578125,12551628
2025-11-05 18:30:00+00:00,AMZN,249.9600067138672,250.68499755859375,249.10000610351562,249.12060546875,7335501
2025-11-05 18:30:00+00:00,GOOG,283.885009765625,286.67999267578125,283.3294982910156,284.4200134277344,1827084
2025-11-05 18:30:00+00:00,META,641.4202270507812,642.22998046875,637.8300170898438,638.02001953125,965574
2025-11-05 18:30:00+00:00,NFLX,1092.5,1096.1800537109375,1092.0999755859375,1093.2015380859375,151367
2025-11-05 19:30:00+00:00,AAPL,270.4100036621094,271.5,269.5899963378906,269.8822021484375,8106513
2025-11-05 19:30:00+00:00,AMZN,249.11000061035156,249.52499389648438,248.77999877929688,249.47000122070312,1475022
2025-11-05 19:30:00+00:00,GOOG,284.3900146484375,284.4599914550781,283.4599914550781,284.3399963378906,697805
2025-11-05 19:30:00+00:00,META,638.0,640.5399780273438,637.8400268554688,639.9000244140625,505372
2025-11-05 19:30:00+00:00,NFLX,1093.155029296875,1094.7900390625,1091.3189697265625,1094.7449951171875,815580
